"V639","V640","V641","V642","V643","V644","V645","V646","V647","V648","V649","V650","V651","V652","V653","V654","V655","V656","V657","V658","V659","V660","V661","V662","V663","V664","V665","V666","V667","V668","V669","V673","V680","V683","V684","V685","V686","V687","V688","V689","V690","V691","V692","V693","V694","V695","V696","V697","V698","V699"
"2052",1,1,1,2,3,2,2,2,1,3,2,2,2,2,4,4,3,3,1,3,3,2,2,2,2,2,1,3,2,2,2,3,2,2,3,3,2,4,3,2,2,3,2,2,2,3,2,3,1,1
"2053",1,2,2,2,2,1,1,1,1,4,4,2,2,2,5,3,3,3,3,2,2,3,4,2,2,3,2,2,3,2,2,4,3,4,2,2,3,3,2,3,3,3,8,2,2,2,2,3,1,1
"2054",1,8,1,2,2,3,2,2,1,4,2,2,4,3,1,4,5,5,4,3,1,3,3,3,3,2,3,2,4,3,3,5,3,5,3,5,2,5,1,4,1,8,2,3,5,1,5,1,1,7
"2055",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2056",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2057",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2058",1,3,2,2,3,1,1,1,1,4,1,1,1,3,2,4,4,5,1,1,1,2,2,2,2,2,2,2,4,3,4,4,4,4,4,2,2,3,2,1,1,4,2,2,3,3,3,3,1,1
"2059",1,3,2,1,4,2,1,1,1,4,1,1,1,2,1,2,2,3,1,1,1,4,3,3,4,3,2,2,3,2,2,2,2,1,4,2,4,1,4,1,3,5,3,2,1,4,1,4,1,1
"2060",1,1,1,2,2,1,1,1,1,2,1,2,3,2,1,3,3,3,2,2,2,2,1,1,2,2,2,2,2,3,2,4,2,2,2,4,2,3,2,2,2,4,2,2,2,3,2,3,1,1
"2061",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2062",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2063",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2064",1,1,2,2,3,3,2,2,1,3,1,2,3,2,4,3,2,3,2,4,3,2,3,2,2,2,2,2,3,2,2,4,2,2,2,5,2,4,1,4,1,2,2,2,2,4,3,4,1,1
"2065",1,1,2,1,4,1,1,2,2,4,1,2,2,2,4,3,3,3,1,3,4,8,2,2,3,1,1,2,8,3,8,3,2,3,4,8,3,8,8,2,3,4,2,2,2,4,2,3,1,1
"2066",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2067",1,2,1,2,2,2,2,3,1,4,2,3,4,2,2,3,3,4,2,3,2,2,3,2,1,1,2,8,8,4,8,4,2,8,3,3,8,2,2,2,2,4,2,2,3,8,2,4,1,1
"2068",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2069",1,2,2,2,2,2,3,2,1,3,1,2,3,2,2,3,3,5,4,4,4,2,2,2,3,3,3,2,4,4,3,5,4,2,2,4,2,4,3,2,1,3,2,2,4,2,3,2,1,1
"2070",1,3,3,1,3,1,3,1,1,4,1,4,3,2,5,5,1,4,2,3,5,3,2,1,4,2,2,2,2,2,4,2,5,2,2,3,3,3,5,2,2,4,2,2,1,5,5,5,1,1
"2071",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2072",1,1,2,2,4,1,1,1,1,1,1,1,1,1,4,2,2,4,2,3,2,2,2,3,3,3,2,2,3,4,3,4,1,1,4,1,4,2,2,2,2,5,2,2,2,1,2,1,1,1
"2073",1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,3,1,1,4,1,2,1,5,1,2,4,2,1,2,3,8,5,1,1
"2074",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2075",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2076",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2077",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2078",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2079",1,3,2,2,3,2,1,2,1,4,2,2,3,2,3,4,3,2,1,4,3,8,8,8,8,8,1,1,2,3,2,8,8,2,4,5,8,8,2,2,2,4,2,2,2,8,1,8,1,1
"2080",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2081",1,2,9,9,9,9,1,1,9,9,1,9,9,2,9,9,9,9,9,9,2,9,9,9,9,2,2,9,9,9,9,5,3,3,3,4,2,4,2,4,2,3,3,8,4,4,3,2,1,1
"2082",1,4,3,2,2,2,2,2,2,3,2,1,1,1,5,1,1,2,2,5,2,2,2,2,3,2,2,2,2,2,2,5,1,2,4,2,4,2,2,2,2,5,2,2,2,4,2,3,1,1
"2083",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2084",1,3,3,3,3,4,3,2,2,4,2,8,4,3,4,5,3,4,2,2,8,3,2,2,3,2,2,2,4,3,3,4,3,4,2,4,2,4,2,4,2,8,2,8,3,4,4,2,1,1
"2085",1,1,2,2,2,1,1,1,1,3,2,2,2,2,3,3,2,2,2,3,3,2,2,1,2,2,2,3,2,2,3,3,4,2,2,3,2,4,2,4,2,3,2,2,1,4,2,4,1,1
"2086",1,2,2,1,3,3,3,3,1,3,2,3,3,2,2,3,2,2,2,3,3,1,1,1,2,1,1,1,3,1,2,3,4,4,2,4,2,3,2,2,2,8,2,8,3,4,3,3,1,1
"2087",0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2088",1,2,2,2,3,3,2,2,2,1,1,2,3,3,4,4,4,4,2,3,3,2,2,2,2,2,1,2,2,3,2,4,3,4,2,4,2,4,4,3,2,3,2,2,3,2,3,2,1,1
"2089",1,3,2,2,2,8,8,1,2,3,2,2,8,2,8,8,2,4,2,8,3,2,8,8,8,2,2,8,8,8,1,5,1,1,4,4,3,4,1,1,1,3,2,0,8,8,8,8,4,0
"2090",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2091",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2092",1,2,2,2,3,1,1,1,1,4,2,1,1,1,5,2,2,1,1,2,1,3,4,2,3,1,2,1,4,2,4,5,1,3,3,4,3,3,9,1,1,3,2,2,3,2,3,3,1,1
"2093",1,1,1,1,3,1,1,1,1,2,2,1,1,2,2,8,3,4,1,4,3,2,3,2,2,1,3,8,8,3,8,2,8,2,3,2,4,2,8,2,2,4,2,2,2,8,2,3,1,1
"2094",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2095",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2096",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2097",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2098",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2099",1,1,1,1,2,3,1,1,1,2,1,1,1,1,4,3,4,4,1,9,3,1,1,1,1,1,1,2,4,4,2,4,4,4,2,4,2,4,4,3,2,3,2,2,4,2,4,2,1,1
"2100",1,2,3,3,2,2,2,2,1,3,3,3,2,3,4,4,4,2,2,3,3,3,3,8,3,1,2,3,3,2,3,5,2,2,3,4,3,2,4,3,2,4,2,2,3,3,2,2,1,1
"2101",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2102",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2103",1,2,2,2,2,3,2,2,3,1,2,3,9,1,1,1,3,3,3,3,2,2,2,1,2,1,2,1,3,2,2,3,2,3,2,3,2,3,3,2,2,3,2,2,3,3,3,3,1,1
"2104",1,2,3,2,2,3,1,2,1,3,1,1,2,2,3,3,2,4,4,3,3,2,3,1,2,1,2,2,3,2,2,5,2,3,3,4,4,4,4,1,1,4,2,3,4,2,3,3,1,1
"2105",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2106",1,8,2,2,1,4,4,8,4,4,2,4,8,2,4,5,2,5,5,8,2,4,8,8,8,8,4,4,4,4,8,5,2,3,9,4,2,4,2,2,2,3,2,8,3,3,3,3,1,7
"2107",1,1,1,1,1,2,1,3,1,4,1,2,2,2,2,3,3,4,3,3,3,2,2,2,2,2,2,2,4,2,4,5,3,4,2,4,2,4,9,9,2,8,2,2,3,3,3,3,1,1
"2108",1,2,2,1,2,1,1,1,1,3,2,1,3,1,1,3,2,5,3,3,2,4,3,2,2,3,2,8,2,3,3,3,1,4,4,4,5,1,5,1,2,5,3,2,3,3,3,3,1,1
"2109",1,3,2,2,2,1,1,1,1,2,2,1,1,1,5,3,8,4,1,8,5,2,3,2,3,3,2,2,8,3,2,4,4,2,3,2,5,2,2,2,2,5,3,2,3,3,3,2,1,1
"2110",1,3,3,3,3,3,2,2,1,4,1,3,1,1,2,4,4,4,5,1,2,2,3,3,4,8,4,4,4,4,3,2,1,2,4,2,4,2,4,1,2,5,2,3,8,8,2,8,1,1
"2111",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2112",1,1,2,2,2,3,3,3,1,3,2,3,3,3,2,4,3,4,4,4,8,2,3,8,8,8,8,2,4,8,4,4,8,3,2,4,2,4,8,4,2,8,2,3,3,2,4,3,1,1
"2113",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2114",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2115",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2116",1,2,2,2,4,1,1,2,1,2,1,1,1,1,2,3,4,5,2,4,4,2,1,3,2,3,2,2,2,2,3,3,2,1,2,1,2,2,1,2,2,2,2,2,2,3,2,3,1,1
"2117",1,2,2,2,1,3,2,2,1,4,1,2,3,2,1,3,4,5,2,2,2,1,2,1,3,2,2,2,3,3,2,3,3,3,2,4,2,4,2,4,1,2,2,2,4,3,2,3,1,1
"2118",1,2,2,2,2,2,2,2,2,3,3,2,3,3,4,3,4,4,2,4,4,2,2,2,2,2,2,2,3,3,2,4,3,2,3,4,8,2,2,4,2,8,2,2,8,8,8,8,1,1
"2119",1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,3,1,1,4,3,2,2,2,2,1,1,2,1,4,8,5,3,3,8,3,8,2,4,4,2,3,2,2,2,3,8,8,1,7
"2120",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2121",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2122",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2123",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2124",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2125",1,1,1,3,4,3,3,3,2,4,2,3,4,3,4,3,3,4,2,3,2,2,2,3,2,2,1,3,3,3,3,4,3,5,3,4,2,2,2,3,2,3,2,2,2,3,2,2,1,1
"2126",1,2,4,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,2,4,2,1,3,1,2,3,3,1,4,1,1,1,5,2,5,1,5,1,5,5,1,1,1,9,9,9,1,1
"2127",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2128",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2129",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2130",1,2,2,2,3,3,2,2,1,2,2,2,2,2,5,8,2,8,2,8,5,2,9,2,2,2,2,2,2,2,3,2,2,2,2,2,8,2,4,8,8,4,2,2,2,8,2,8,4,1
"2131",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2132",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2133",1,1,1,1,1,3,2,3,1,3,1,2,3,1,4,2,3,4,2,4,4,1,2,1,2,1,2,2,3,2,3,5,3,4,1,1,1,4,3,2,1,5,2,2,4,1,4,2,1,1
"2134",1,2,2,2,2,4,3,3,2,4,2,3,3,8,5,2,2,2,2,3,2,2,3,2,2,2,8,2,3,4,8,4,4,4,3,4,1,4,4,2,1,3,2,8,8,2,4,4,4,1
"2135",1,9,9,9,9,2,1,2,1,3,1,2,3,1,3,4,2,4,4,8,2,8,3,2,2,1,2,1,3,3,3,4,4,4,2,4,2,4,4,8,2,3,2,3,4,2,3,3,1,1
"2136",1,3,3,3,3,4,2,3,2,4,1,2,4,3,4,4,2,4,4,3,3,8,8,8,8,2,8,2,9,3,2,4,4,4,2,4,2,4,3,3,2,3,2,8,4,2,4,8,1,1
"2137",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,4,2,3,8,2,8,2,2,2,8,8,8,3,3,1,4,2,4,3,3,1,8,5,8,2,8,8,8,8,1,1
"2138",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2139",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2140",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2141",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2142",1,3,3,3,3,3,3,3,2,3,2,3,3,4,2,4,2,4,4,3,2,3,3,3,3,3,4,4,3,4,4,5,4,4,2,4,2,3,3,4,2,3,1,4,4,1,4,4,1,1
"2143",1,2,2,2,3,1,1,2,1,2,1,1,1,1,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,2,1,3,2,2,2,2,1,1,5,2,2,2,2,2,2,1,1
"2144",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2145",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2146",1,3,2,3,3,1,1,1,1,1,2,2,2,2,3,2,3,2,2,2,2,2,2,9,2,2,1,2,2,2,2,3,2,2,2,2,3,2,2,2,2,9,8,9,2,2,2,2,1,1
"2147",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2148",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2149",1,2,2,2,2,2,2,2,2,3,1,2,3,1,4,3,3,4,2,4,8,2,2,2,2,2,2,2,2,3,2,3,4,2,2,4,2,4,2,4,2,3,1,1,2,4,2,4,1,1
"2150",1,2,2,2,2,1,1,1,1,4,1,1,1,4,4,5,5,2,1,4,3,3,8,2,3,2,2,2,2,2,8,4,1,1,5,2,4,4,4,1,1,4,2,2,8,4,2,4,1,1
"2151",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2152",1,3,3,1,2,3,2,3,1,4,1,2,4,3,3,4,3,4,2,4,3,1,2,1,2,1,2,8,2,8,1,5,4,4,2,5,2,3,1,2,1,2,2,2,2,3,3,3,1,1
"2153",1,3,3,4,3,3,2,3,1,4,3,3,4,4,3,1,4,5,4,3,3,3,2,2,2,2,3,2,3,3,3,4,3,3,2,4,2,4,2,3,2,3,2,4,3,5,3,4,1,1
"2154",1,1,2,1,2,3,2,3,1,3,1,1,3,3,2,4,2,4,3,2,3,2,2,2,2,2,2,2,3,3,8,5,4,4,2,4,2,4,1,3,1,3,2,2,4,2,4,2,1,1
"2155",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2156",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2157",1,3,2,1,2,3,2,2,1,3,1,2,3,2,2,3,2,5,2,2,3,2,3,2,2,2,2,2,3,3,2,3,3,4,2,4,2,3,4,4,1,2,2,2,5,4,2,3,1,1
"2158",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2159",1,2,2,2,2,3,2,8,2,4,2,2,4,2,3,4,4,4,3,3,3,2,8,8,2,2,2,2,8,4,3,2,2,3,2,3,2,3,3,3,2,4,8,8,8,8,8,8,1,1
"2160",1,3,3,2,2,3,3,3,1,4,1,2,4,3,1,5,3,5,2,2,3,2,3,2,2,2,2,1,3,3,2,5,4,4,2,4,2,4,2,4,2,2,2,2,2,4,2,2,1,1
"2161",1,2,2,2,3,1,1,1,1,4,2,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,3,3,2,2,9,3,3,2,8,2,4,2,8,2,2,2,8,3,3,1,1
"2162",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2163",1,2,2,2,2,2,2,2,1,4,2,2,3,3,4,3,3,4,2,3,3,2,3,2,2,1,2,2,3,2,3,4,3,3,3,3,2,4,3,8,1,8,2,8,8,8,8,8,1,1
"2164",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2165",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2166",1,1,1,1,1,4,2,2,1,4,1,2,4,1,2,2,2,4,1,2,2,2,2,1,2,1,1,2,4,3,1,5,3,2,2,4,4,3,8,2,1,3,2,2,8,8,8,8,1,1
"2167",1,1,2,2,8,2,2,1,1,2,3,8,8,2,8,5,4,4,2,2,2,2,2,2,1,1,2,2,2,8,1,5,2,3,2,3,2,4,3,2,2,3,2,2,2,4,2,4,1,1
"2168",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2169",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2170",1,2,2,2,2,2,2,2,1,3,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,1,3,1,3,3,3,2,1,2,3,1,3,2,4,1,1,5,2,2,2,3,2,5,1,1
"2171",1,4,4,2,2,4,2,2,1,4,2,2,4,8,8,3,2,3,5,8,2,3,3,8,3,3,8,8,2,4,3,4,1,1,2,5,2,4,2,1,1,5,2,2,8,8,8,8,1,1
"2172",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2173",1,2,4,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,8,8,3,3,8,3,1,1,4,3,2,2,3,1,2,3,2,8,2,8,3,2,1,1
"2174",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2175",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2176",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2177",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2178",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2179",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2180",1,1,3,1,3,3,1,1,1,2,1,1,2,1,3,5,5,4,3,2,8,3,8,1,2,1,2,2,8,3,2,5,1,2,3,4,2,4,4,2,1,5,2,1,2,4,2,4,1,1
"2181",1,2,2,2,2,2,2,2,2,3,1,2,2,2,3,4,2,4,2,3,2,3,3,2,2,2,2,2,4,2,2,3,2,2,2,4,2,2,2,1,1,3,2,3,3,3,3,3,1,1
"2182",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2183",2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"2184",1,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,3,3,4,3,1,3,3,3,2,3,3,3,3,4,3,4,3,3,3,4,3,3,3,2,2,3,2,3,3,3,3,2,1,7
